# t x y vx vy E_kin E_pot E_total
14.77000 -1.23210 0.97697 -1.19415 -0.91848 1.13479 1.63841 2.77320
14.78000 -1.24382 0.96761 -1.14930 -0.95404 1.11554 1.65811 2.77365
14.79000 -1.25508 0.95789 -1.10384 -0.98940 1.09869 1.67539 2.77408
14.80000 -1.26589 0.94782 -1.05783 -1.02452 1.08432 1.69018 2.77450
14.81000 -1.27624 0.93740 -1.01129 -1.05937 1.07248 1.70243 2.77491
14.82000 -1.28612 0.92664 -0.96426 -1.09391 1.06322 1.71210 2.77531
14.83000 -1.29552 0.91553 -0.91678 -1.12812 1.05657 1.71914 2.77571
14.84000 -1.30445 0.90408 -0.86889 -1.16196 1.05256 1.72354 2.77610
14.85000 -1.31290 0.89229 -0.82064 -1.19540 1.05122 1.72527 2.77649
14.86000 -1.32086 0.88017 -0.77206 -1.22842 1.05254 1.72434 2.77688
14.87000 -1.32834 0.86772 -0.72319 -1.26098 1.05654 1.72073 2.77727
14.88000 -1.33532 0.85495 -0.67407 -1.29307 1.06320 1.71447 2.77767
14.89000 -1.34182 0.84187 -0.62476 -1.32464 1.07250 1.70557 2.77807
14.90000 -1.34782 0.82846 -0.57528 -1.35568 1.08441 1.69406 2.77848
14.91000 -1.35332 0.81475 -0.52570 -1.38616 1.09890 1.68000 2.77890
14.92000 -1.35833 0.80074 -0.47604 -1.41606 1.11592 1.66341 2.77933
14.93000 -1.36284 0.78644 -0.42635 -1.44535 1.13541 1.64437 2.77978
14.94000 -1.36686 0.77184 -0.37668 -1.47401 1.15730 1.62294 2.78024
14.95000 -1.37038 0.75696 -0.32707 -1.50203 1.18153 1.59919 2.78072
14.96000 -1.37340 0.74180 -0.27756 -1.52937 1.20801 1.57321 2.78122
14.97000 -1.37593 0.72638 -0.22821 -1.55603 1.23665 1.54508 2.78174
14.98000 -1.37797 0.71069 -0.17905 -1.58198 1.26736 1.51492 2.78228
14.99000 -1.37951 0.69474 -0.13013 -1.60721 1.30003 1.48281 2.78285
15.00000 -1.38057 0.67855 -0.08149 -1.63171 1.33456 1.44888 2.78344
15.01000 -1.38114 0.66211 -0.03318 -1.65545 1.37081 1.41325 2.78406
15.02000 -1.38123 0.64544 0.01476 -1.67843 1.40868 1.37602 2.78470
15.03000 -1.38085 0.62854 0.06229 -1.70064 1.44803 1.33734 2.78537
15.04000 -1.37999 0.61143 0.10936 -1.72207 1.48874 1.29733 2.78607
15.05000 -1.37866 0.59411 0.15593 -1.74270 1.53067 1.25614 2.78680
15.06000 -1.37688 0.57658 0.20196 -1.76254 1.57367 1.21390 2.78756
15.07000 -1.37463 0.55886 0.24741 -1.78157 1.61760 1.17075 2.78835
15.08000 -1.37193 0.54095 0.29223 -1.79980 1.66233 1.12684 2.78917
15.09000 -1.36879 0.52287 0.33640 -1.81721 1.70771 1.08231 2.79001
15.10000 -1.36521 0.50461 0.37986 -1.83381 1.75358 1.03731 2.79089
15.11000 -1.36119 0.48620 0.42258 -1.84960 1.79980 0.99199 2.79179
15.12000 -1.35676 0.46763 0.46453 -1.86459 1.84623 0.94649 2.79273
15.13000 -1.35191 0.44891 0.50566 -1.87876 1.89272 0.90096 2.79368
15.14000 -1.34665 0.43005 0.54595 -1.89214 1.93913 0.85554 2.79467
15.15000 -1.34099 0.41107 0.58535 -1.90472 1.98531 0.81037 2.79567
15.16000 -1.33495 0.39196 0.62384 -1.91652 2.03112 0.76558 2.79670
15.17000 -1.32852 0.37274 0.66139 -1.92755 2.07644 0.72132 2.79775
15.18000 -1.32172 0.35342 0.69796 -1.93781 2.12112 0.67770 2.79883
15.19000 -1.31457 0.33399 0.73353 -1.94732 2.16505 0.63486 2.79991
15.20000 -1.30706 0.31447 0.76806 -1.95609 2.20811 0.59291 2.80102
15.21000 -1.29921 0.29487 0.80154 -1.96415 2.25017 0.55196 2.80213
15.22000 -1.29103 0.27519 0.83394 -1.97150 2.29114 0.51212 2.80326
15.23000 -1.28254 0.25545 0.86524 -1.97817 2.33091 0.47348 2.80439
15.24000 -1.27373 0.23563 0.89542 -1.98418 2.36939 0.43615 2.80553
15.25000 -1.26463 0.21577 0.92447 -1.98956 2.40649 0.40019 2.80667
15.26000 -1.25525 0.19585 0.95235 -1.99432 2.44213 0.36568 2.80781
15.27000 -1.24559 0.17588 0.97907 -1.99848 2.47626 0.33269 2.80895
15.28000 -1.23567 0.15588 1.00462 -2.00209 2.50881 0.30127 2.81008
15.29000 -1.22551 0.13584 1.02897 -2.00516 2.53973 0.27147 2.81120
15.30000 -1.21510 0.11578 1.05213 -2.00773 2.56898 0.24333 2.81231
15.31000 -1.20447 0.09569 1.07409 -2.00982 2.59653 0.21687 2.81340
15.32000 -1.19363 0.07558 1.09485 -2.01147 2.62236 0.19211 2.81447
15.33000 -1.18258 0.05546 1.11441 -2.01271 2.64646 0.16906 2.81552
15.34000 -1.17134 0.03533 1.13278 -2.01357 2.66883 0.14771 2.81654
15.35000 -1.15993 0.01519 1.14996 -2.01409 2.68948 0.12805 2.81753
15.36000 -1.14835 -0.00495 1.16596 -2.01430 2.70844 0.11005 2.81849
15.37000 -1.13662 -0.02509 1.18080 -2.01424 2.72571 0.09370 2.81941
15.38000 -1.12474 -0.04523 1.19448 -2.01393 2.74136 0.07894 2.82030
15.39000 -1.11273 -0.06537 1.20704 -2.01343 2.75542 0.06572 2.82114
15.40000 -1.10060 -0.08550 1.21848 -2.01276 2.76795 0.05400 2.82194
15.41000 -1.08837 -0.10562 1.22884 -2.01195 2.77900 0.04369 2.82270
15.42000 -1.07603 -0.12574 1.23815 -2.01105 2.78866 0.03474 2.82340
15.43000 -1.06361 -0.14584 1.24643 -2.01008 2.79700 0.02706 2.82406
15.44000 -1.05111 -0.16594 1.25372 -2.00908 2.80411 0.02056 2.82467
15.45000 -1.03854 -0.18603 1.26005 -2.00808 2.81006 0.01516 2.82522
15.46000 -1.02591 -0.20610 1.26547 -2.00711 2.81496 0.01077 2.82573
15.47000 -1.01324 -0.22617 1.27002 -2.00620 2.81889 0.00728 2.82617
15.48000 -1.00052 -0.24623 1.27375 -2.00537 2.82196 0.00461 2.82657
15.49000 -0.98776 -0.26628 1.27670 -2.00464 2.82427 0.00265 2.82692
15.50000 -0.97499 -0.28632 1.27892 -2.00404 2.82591 0.00131 2.82721
15.51000 -0.96219 -0.30636 1.28047 -2.00358 2.82698 0.00048 2.82746
15.52000 -0.94938 -0.32639 1.28140 -2.00329 2.82758 0.00008 2.82765
15.53000 -0.93656 -0.34642 1.28177 -2.00316 2.82780 0.00001 2.82781
15.54000 -0.92375 -0.36646 1.28164 -2.00321 2.82772 0.00019 2.82792
15.55000 -0.91093 -0.38649 1.28106 -2.00344 2.82744 0.00055 2.82799
15.56000 -0.89813 -0.40653 1.28010 -2.00385 2.82703 0.00100 2.82803
15.57000 -0.88533 -0.42657 1.27881 -2.00443 2.82655 0.00149 2.82804
15.58000 -0.87255 -0.44662 1.27725 -2.00518 2.82606 0.00196 2.82802
15.59000 -0.85979 -0.46667 1.27549 -2.00608 2.82562 0.00236 2.82798
15.60000 -0.84704 -0.48674 1.27358 -2.00712 2.82527 0.00266 2.82793
15.61000 -0.83432 -0.50681 1.27158 -2.00827 2.82503 0.00283 2.82787
15.62000 -0.82161 -0.52690 1.26955 -2.00950 2.82493 0.00287 2.82780
15.63000 -0.80893 -0.54700 1.26753 -2.01080 2.82497 0.00276 2.82773
15.64000 -0.79626 -0.56712 1.26558 -2.01211 2.82515 0.00251 2.82767
15.65000 -0.78361 -0.58725 1.26376 -2.01341 2.82546 0.00215 2.82762
15.66000 -0.77099 -0.60739 1.26210 -2.01466 2.82587 0.00171 2.82758
15.67000 -0.75837 -0.62754 1.26064 -2.01580 2.82634 0.00123 2.82757
15.68000 -0.74577 -0.64770 1.25944 -2.01680 2.82684 0.00075 2.82758
15.69000 -0.73318 -0.66787 1.25851 -2.01760 2.82729 0.00034 2.82763
15.70000 -0.72060 -0.68805 1.25791 -2.01816 2.82764 0.00007 2.82771
15.71000 -0.70802 -0.70824 1.25764 -2.01841 2.82782 0.00001 2.82783
15.72000 -0.69544 -0.72842 1.25774 -2.01831 2.82774 0.00025 2.82800
15.73000 -0.68286 -0.74860 1.25823 -2.01780 2.82732 0.00088 2.82820
15.74000 -0.67028 -0.76877 1.25913 -2.01682 2.82647 0.00199 2.82846
15.75000 -0.65768 -0.78893 1.26044 -2.01531 2.82509 0.00368 2.82877
15.76000 -0.64507 -0.80908 1.26217 -2.01323 2.82309 0.00604 2.82913
15.77000 -0.63243 -0.82920 1.26434 -2.01051 2.82036 0.00918 2.82954
15.78000 -0.61978 -0.84928 1.26694 -2.00711 2.81680 0.01320 2.83000
15.79000 -0.60709 -0.86933 1.26997 -2.00295 2.81232 0.01820 2.83052
15.80000 -0.59438 -0.88934 1.27342 -1.99801 2.80682 0.02427 2.83109
15.81000 -0.58162 -0.90929 1.27729 -1.99222 2.80020 0.03152 2.83172
15.82000 -0.56883 -0.92918 1.28157 -1.98553 2.79237 0.04002 2.83239
15.83000 -0.55599 -0.94900 1.28624 -1.97790 2.78325 0.04987 2.83312
15.84000 -0.54310 -0.96873 1.29129 -1.96928 2.77275 0.06115 2.83389
15.85000 -0.53016 -0.98838 1.29670 -1.95963 2.76080 0.07392 2.83471
15.86000 -0.51717 -1.00792 1.30245 -1.94892 2.74733 0.08825 2.83558
15.87000 -0.50411 -1.02735 1.30851 -1.93710 2.73228 0.10421 2.83648
15.88000 -0.49099 -1.04666 1.31487 -1.92414 2.71560 0.12183 2.83743
15.89000 -0.47781 -1.06583 1.32150 -1.91001 2.69724 0.14117 2.83841
15.90000 -0.46456 -1.08485 1.32837 -1.89467 2.67718 0.16224 2.83942
15.91000 -0.45124 -1.10371 1.33547 -1.87811 2.65539 0.18508 2.84047
15.92000 -0.43785 -1.12241 1.34275 -1.86031 2.63185 0.20969 2.84154
15.93000 -0.42439 -1.14091 1.35019 -1.84123 2.60656 0.23607 2.84263
15.94000 -0.41085 -1.15922 1.35776 -1.82086 2.57953 0.26422 2.84375
15.95000 -0.39723 -1.17732 1.36544 -1.79919 2.55077 0.29411 2.84488
15.96000 -0.38354 -1.19520 1.37320 -1.77621 2.52030 0.32572 2.84602
15.97000 -0.36977 -1.21284 1.38100 -1.75191 2.48817 0.35900 2.84718
15.98000 -0.35592 -1.23023 1.38881 -1.72628 2.45442 0.39392 2.84834
15.99000 -0.34199 -1.24736 1.39661 -1.69932 2.41910 0.43040 2.84950
16.00000 -0.32799 -1.26421 1.40437 -1.67102 2.38229 0.46838 2.85067
16.01000 -0.31391 -1.28077 1.41205 -1.64140 2.34404 0.50779 2.85183
16.02000 -0.29975 -1.29703 1.41964 -1.61045 2.30446 0.54853 2.85299
16.03000 -0.28551 -1.31298 1.42710 -1.57817 2.26362 0.59051 2.85414
16.04000 -0.27121 -1.32859 1.43440 -1.54459 2.22164 0.63364 2.85528
16.05000 -0.25683 -1.34386 1.44152 -1.50971 2.17861 0.67779 2.85640
16.06000 -0.24238 -1.35878 1.44843 -1.47355 2.13465 0.72286 2.85751
16.07000 -0.22786 -1.37333 1.45511 -1.43612 2.08989 0.76872 2.85860
16.08000 -0.21328 -1.38749 1.46153 -1.39744 2.04445 0.81523 2.85968
16.09000 -0.19863 -1.40127 1.46766 -1.35753 1.99845 0.86227 2.86073
16.10000 -0.18392 -1.41464 1.47349 -1.31641 1.95205 0.90970 2.86176
16.11000 -0.16916 -1.42759 1.47899 -1.27411 1.90538 0.95738 2.86276
16.12000 -0.15435 -1.44012 1.48414 -1.23066 1.85859 1.00515 2.86374
16.13000 -0.13948 -1.45220 1.48892 -1.18608 1.81183 1.05286 2.86469
16.14000 -0.12457 -1.46383 1.49330 -1.14040 1.76523 1.10038 2.86561
16.15000 -0.10962 -1.47500 1.49728 -1.09366 1.71897 1.14754 2.86650
16.16000 -0.09463 -1.48570 1.50083 -1.04588 1.67318 1.19418 2.86737
16.17000 -0.07960 -1.49591 1.50394 -0.99711 1.62803 1.24017 2.86820
16.18000 -0.06455 -1.50564 1.50659 -0.94738 1.58366 1.28534 2.86900
16.19000 -0.04947 -1.51486 1.50876 -0.89672 1.54023 1.32955 2.86978
16.20000 -0.03438 -1.52357 1.51044 -0.84518 1.49788 1.37264 2.87052
16.21000 -0.01927 -1.53176 1.51162 -0.79280 1.45677 1.41447 2.87123
16.22000 -0.00415 -1.53942 1.51229 -0.73962 1.41703 1.45489 2.87192
16.23000 0.01098 -1.54654 1.51244 -0.68567 1.37881 1.49377 2.87257
16.24000 0.02610 -1.55313 1.51205 -0.63102 1.34224 1.53097 2.87320
16.25000 0.04122 -1.55916 1.51112 -0.57569 1.30745 1.56636 2.87380
16.26000 0.05632 -1.56464 1.50964 -0.51974 1.27457 1.59981 2.87438
16.27000 0.07141 -1.56955 1.50760 -0.46321 1.24372 1.63122 2.87493
16.28000 0.08647 -1.57390 1.50501 -0.40615 1.21500 1.66046 2.87546
16.29000 0.10150 -1.57767 1.50185 -0.34861 1.18854 1.68743 2.87597
16.30000 0.11650 -1.58087 1.49812 -0.29064 1.16441 1.71205 2.87646
16.31000 0.13146 -1.58349 1.49382 -0.23228 1.14272 1.73421 2.87693
16.32000 0.14638 -1.58551 1.48894 -0.17359 1.12354 1.75384 2.87739
16.33000 0.16124 -1.58696 1.48350 -0.11461 1.10695 1.77087 2.87783
16.34000 0.17604 -1.58781 1.47748 -0.05540 1.09301 1.78524 2.87825
16.35000 0.19078 -1.58806 1.47090 0.00398 1.08178 1.79689 2.87867
16.36000 0.20546 -1.58773 1.46375 0.06351 1.07330 1.80579 2.87908
16.37000 0.22006 -1.58679 1.45604 0.12310 1.06760 1.81189 2.87949
16.38000 0.23458 -1.58526 1.44777 0.18273 1.06471 1.81518 2.87989
16.39000 0.24901 -1.58314 1.43895 0.24234 1.06465 1.81564 2.88029
16.40000 0.26335 -1.58042 1.42958 0.30186 1.06742 1.81327 2.88069
16.41000 0.27760 -1.57710 1.41969 0.36127 1.07301 1.80808 2.88109
16.42000 0.29174 -1.57319 1.40926 0.42049 1.08142 1.80009 2.88150
16.43000 0.30578 -1.56869 1.39832 0.47948 1.09260 1.78932 2.88192
16.44000 0.31971 -1.56360 1.38688 0.53820 1.10654 1.77581 2.88235
16.45000 0.33352 -1.55793 1.37494 0.59659 1.12319 1.75960 2.88279
16.46000 0.34720 -1.55167 1.36252 0.65460 1.14248 1.74076 2.88324
16.47000 0.36076 -1.54484 1.34963 0.71218 1.16436 1.71936 2.88371
16.48000 0.37419 -1.53743 1.33630 0.76928 1.18875 1.69545 2.88420
16.49000 0.38749 -1.52946 1.32253 0.82586 1.21556 1.66914 2.88471
16.50000 0.40064 -1.52092 1.30834 0.88187 1.24472 1.64051 2.88524
16.51000 0.41365 -1.51182 1.29375 0.93726 1.27612 1.60967 2.88579
16.52000 0.42652 -1.50218 1.27877 0.99199 1.30965 1.57671 2.88636
16.53000 0.43923 -1.49199 1.26344 1.04601 1.34520 1.54177 2.88697
16.54000 0.45178 -1.48126 1.24775 1.09928 1.38265 1.50495 2.88760
16.55000 0.46418 -1.47000 1.23175 1.15175 1.42187 1.46638 2.88826
16.56000 0.47642 -1.45823 1.21544 1.20340 1.46273 1.42621 2.88894
16.57000 0.48849 -1.44594 1.19886 1.25416 1.50509 1.38457 2.88966
16.58000 0.50039 -1.43315 1.18201 1.30402 1.54881 1.34160 2.89041
16.59000 0.51213 -1.41987 1.16494 1.35292 1.59374 1.29745 2.89119
16.60000 0.52369 -1.40610 1.14765 1.40084 1.63973 1.25227 2.89200
16.61000 0.53508 -1.39185 1.13019 1.44774 1.68664 1.20621 2.89284
16.62000 0.54629 -1.37715 1.11256 1.49358 1.73429 1.15942 2.89371
16.63000 0.55733 -1.36199 1.09481 1.53834 1.78255 1.11207 2.89462
16.64000 0.56819 -1.34639 1.07695 1.58199 1.83126 1.06430 2.89555
16.65000 0.57887 -1.33035 1.05901 1.62450 1.88025 1.01627 2.89652
16.66000 0.58937 -1.31390 1.04102 1.66584 1.92937 0.96814 2.89751
16.67000 0.59969 -1.29704 1.02301 1.70599 1.97847 0.92006 2.89854
16.68000 0.60983 -1.27979 1.00501 1.74492 2.02740 0.87218 2.89958
16.69000 0.61979 -1.26215 0.98704 1.78263 2.07601 0.82465 2.90066
16.70000 0.62957 -1.24414 0.96914 1.81908 2.12415 0.77761 2.90176
16.71000 0.63917 -1.22578 0.95134 1.85427 2.17168 0.73120 2.90288
16.72000 0.64860 -1.20706 0.93365 1.88818 2.21846 0.68555 2.90401
16.73000 0.65785 -1.18802 0.91613 1.92080 2.26437 0.64080 2.90517
16.74000 0.66692 -1.16865 0.89879 1.95211 2.30928 0.59706 2.90634
16.75000 0.67582 -1.14898 0.88166 1.98213 2.35307 0.55445 2.90753
16.76000 0.68455 -1.12902 0.86477 2.01083 2.39564 0.51309 2.90872
16.77000 0.69312 -1.10877 0.84817 2.03822 2.43687 0.47306 2.90992
16.78000 0.70152 -1.08826 0.83186 2.06430 2.47667 0.43446 2.91113
16.79000 0.70976 -1.06749 0.81589 2.08908 2.51497 0.39737 2.91234
16.80000 0.71784 -1.04648 0.80028 2.11256 2.55167 0.36187 2.91354
16.81000 0.72577 -1.02525 0.78506 2.13474 2.58672 0.32802 2.91474
16.82000 0.73354 -1.00380 0.77027 2.15565 2.62006 0.29587 2.91593
16.83000 0.74117 -0.98214 0.75591 2.17529 2.65164 0.26547 2.91711
16.84000 0.74866 -0.96030 0.74203 2.19368 2.68142 0.23685 2.91827
16.85000 0.75602 -0.93827 0.72865 2.21084 2.70938 0.21004 2.91942
16.86000 0.76324 -0.91609 0.71579 2.22680 2.73551 0.18503 2.92054
16.87000 0.77034 -0.89374 0.70348 2.24158 2.75979 0.16184 2.92163
16.88000 0.77731 -0.87126 0.69173 2.25521 2.78223 0.14046 2.92270
16.89000 0.78417 -0.84865 0.68057 2.26772 2.80286 0.12086 2.92373
16.90000 0.79093 -0.82591 0.67002 2.27914 2.82170 0.10302 2.92472
16.91000 0.79758 -0.80307 0.66009 2.28950 2.83878 0.08690 2.92568
16.92000 0.80413 -0.78013 0.65080 2.29886 2.85415 0.07244 2.92659
16.93000 0.81060 -0.75710 0.64216 2.30724 2.86786 0.05959 2.92746
16.94000 0.81698 -0.73399 0.63419 2.31469 2.87999 0.04828 2.92827
16.95000 0.82328 -0.71081 0.62688 2.32126 2.89061 0.03844 2.92904
16.96000 0.82952 -0.68756 0.62024 2.32699 2.89979 0.02997 2.92976
16.97000 0.83569 -0.66427 0.61428 2.33193 2.90762 0.02281 2.93042
16.98000 0.84181 -0.64093 0.60899 2.33613 2.91419 0.01684 2.93103
16.99000 0.84787 -0.61755 0.60438 2.33965 2.91961 0.01197 2.93158
17.00000 0.85390 -0.59414 0.60042 2.34253 2.92397 0.00811 2.93207
17.01000 0.85989 -0.57070 0.59711 2.34483 2.92738 0.00513 2.93251
17.02000 0.86584 -0.54725 0.59445 2.34660 2.92995 0.00295 2.93290
17.03000 0.87178 -0.52377 0.59239 2.34790 2.93177 0.00145 2.93322
17.04000 0.87769 -0.50029 0.59093 2.34877 2.93297 0.00053 2.93350
17.05000 0.88360 -0.47680 0.59004 2.34928 2.93364 0.00008 2.93372
17.06000 0.88950 -0.45331 0.58969 2.34947 2.93388 0.00001 2.93389
17.07000 0.89540 -0.42981 0.58983 2.34940 2.93379 0.00023 2.93402
17.08000 0.90130 -0.40632 0.59045 2.34910 2.93346 0.00064 2.93410
17.09000 0.90721 -0.38283 0.59148 2.34864 2.93297 0.00117 2.93415
17.10000 0.91313 -0.35935 0.59289 2.34804 2.93241 0.00175 2.93416
17.11000 0.91907 -0.33587 0.59463 2.34736 2.93184 0.00231 2.93414
17.12000 0.92502 -0.31240 0.59665 2.34662 2.93131 0.00280 2.93410
17.13000 0.93100 -0.28894 0.59889 2.34586 2.93087 0.00317 2.93405
17.14000 0.93700 -0.26548 0.60130 2.34512 2.93056 0.00341 2.93397
17.15000 0.94303 -0.24204 0.60381 2.34440 2.93041 0.00349 2.93390
17.16000 0.94908 -0.21859 0.60637 2.34375 2.93042 0.00340 2.93382
17.17000 0.95515 -0.19516 0.60891 2.34316 2.93059 0.00315 2.93374
17.18000 0.96126 -0.17173 0.61137 2.34266 2.93091 0.00277 2.93368
17.19000 0.96738 -0.14831 0.61369 2.34225 2.93136 0.00227 2.93363
17.20000 0.97353 -0.12489 0.61579 2.34192 2.93190 0.00171 2.93361
17.21000 0.97969 -0.10147 0.61763 2.34169 2.93248 0.00113 2.93362
17.22000 0.98588 -0.07805 0.61913 2.34153 2.93304 0.00061 2.93365
17.23000 0.99208 -0.05464 0.62023 2.34145 2.93352 0.00021 2.93373
17.24000 0.99828 -0.03122 0.62087 2.34141 2.93384 0.00001 2.93385
17.25000 1.00449 -0.00781 0.62099 2.34141 2.93391 0.00010 2.93401
17.26000 1.01070 0.01561 0.62054 2.34141 2.93363 0.00059 2.93422
17.27000 1.01690 0.03902 0.61946 2.34139 2.93292 0.00156 2.93448
17.28000 1.02308 0.06243 0.61769 2.34133 2.93167 0.00312 2.93480
17.29000 1.02925 0.08585 0.61520 2.34117 2.92978 0.00539 2.93517
17.30000 1.03538 0.10926 0.61193 2.34090 2.92713 0.00846 2.93559
17.31000 1.04148 0.13266 0.60784 2.34047 2.92363 0.01245 2.93608
17.32000 1.04754 0.15606 0.60289 2.33984 2.91916 0.01746 2.93662
17.33000 1.05354 0.17946 0.59704 2.33897 2.91361 0.02361 2.93722
17.34000 1.05947 0.20284 0.59027 2.33781 2.90689 0.03098 2.93787
17.35000 1.06534 0.22621 0.58254 2.33633 2.89890 0.03968 2.93859
17.36000 1.07112 0.24957 0.57382 2.33448 2.88954 0.04981 2.93935
17.37000 1.07681 0.27290 0.56410 2.33222 2.87873 0.06144 2.94017
17.38000 1.08240 0.29621 0.55336 2.32949 2.86638 0.07466 2.94103
17.39000 1.08787 0.31949 0.54157 2.32627 2.85241 0.08953 2.94194
17.40000 1.09322 0.34273 0.52873 2.32250 2.83678 0.10612 2.94290
17.41000 1.09844 0.36594 0.51483 2.31814 2.81941 0.12449 2.94390
17.42000 1.10351 0.38909 0.49986 2.31315 2.80027 0.14467 2.94494
17.43000 1.10843 0.41219 0.48382 2.30750 2.77931 0.16670 2.94601
17.44000 1.11318 0.43524 0.46670 2.30113 2.75651 0.19060 2.94711
17.45000 1.11776 0.45821 0.44852 2.29402 2.73186 0.21639 2.94825
17.46000 1.12215 0.48111 0.42927 2.28613 2.70534 0.24407 2.94940
17.47000 1.12634 0.50393 0.40897 2.27743 2.67696 0.27362 2.95058
17.48000 1.13032 0.52666 0.38761 2.26787 2.64674 0.30503 2.95178
17.49000 1.13409 0.54929 0.36522 2.25744 2.61471 0.33828 2.95299
17.50000 1.13762 0.57180 0.34181 2.24610 2.58091 0.37330 2.95421
17.51000 1.14092 0.59420 0.31740 2.23383 2.54537 0.41006 2.95544
17.52000 1.14397 0.61647 0.29200 2.22060 2.50817 0.44850 2.95667
17.53000 1.14675 0.63861 0.26564 2.20640 2.46937 0.48853 2.95790
17.54000 1.14927 0.66060 0.23833 2.19119 2.42905 0.53008 2.95913
17.55000 1.15152 0.68243 0.21010 2.17496 2.38730 0.57306 2.96035
17.56000 1.15347 0.70409 0.18097 2.15770 2.34421 0.61735 2.96157
17.57000 1.15513 0.72558 0.15098 2.13939 2.29990 0.66287 2.96277
17.58000 1.15649 0.74687 0.12015 2.12003 2.25447 0.70948 2.96396
17.59000 1.15753 0.76797 0.08850 2.09959 2.20806 0.75707 2.96513
17.60000 1.15825 0.78886 0.05608 2.07808 2.16078 0.80551 2.96628
17.61000 1.15865 0.80953 0.02291 2.05548 2.11277 0.85464 2.96741
17.62000 1.15871 0.82997 -0.01099 2.03180 2.06418 0.90435 2.96852
17.63000 1.15842 0.85016 -0.04556 2.00704 2.01514 0.95446 2.96960
17.64000 1.15779 0.87010 -0.08078 1.98119 1.96582 1.00484 2.97066
17.65000 1.15681 0.88978 -0.11662 1.95426 1.91636 1.05533 2.97169
17.66000 1.15546 0.90918 -0.15304 1.92625 1.86692 1.10576 2.97269
17.67000 1.15374 0.92830 -0.18999 1.89717 1.81767 1.15599 2.97366
17.68000 1.15165 0.94712 -0.22746 1.86702 1.76876 1.20583 2.97459
17.69000 1.14919 0.96563 -0.26539 1.83583 1.72035 1.25514 2.97550
17.70000 1.14634 0.98383 -0.30374 1.80360 1.67262 1.30376 2.97637
17.71000 1.14311 1.00170 -0.34249 1.77034 1.62571 1.35150 2.97721
17.72000 1.13949 1.01923 -0.38160 1.73608 1.57979 1.39823 2.97802
17.73000 1.13548 1.03642 -0.42101 1.70082 1.53503 1.44377 2.97880
17.74000 1.13107 1.05324 -0.46070 1.66460 1.49157 1.48798 2.97955
17.75000 1.12626 1.06970 -0.50062 1.62742 1.44956 1.53070 2.98026
17.76000 1.12106 1.08579 -0.54074 1.58932 1.40917 1.57178 2.98095
17.77000 1.11545 1.10149 -0.58102 1.55031 1.37052 1.61108 2.98160
17.78000 1.10944 1.11679 -0.62141 1.51043 1.33377 1.64846 2.98223
17.79000 1.10302 1.13169 -0.66187 1.46969 1.29903 1.68379 2.98282
17.80000 1.09620 1.14618 -0.70238 1.42813 1.26645 1.71695 2.98340
17.81000 1.08897 1.16025 -0.74288 1.38578 1.23613 1.74781 2.98395
17.82000 1.08134 1.17389 -0.78334 1.34267 1.20820 1.77627 2.98447
17.83000 1.07331 1.18710 -0.82372 1.29884 1.18275 1.80223 2.98498
17.84000 1.06487 1.19986 -0.86399 1.25430 1.15988 1.82559 2.98546
17.85000 1.05603 1.21218 -0.90410 1.20911 1.13967 1.84627 2.98593
17.86000 1.04679 1.22404 -0.94401 1.16329 1.12220 1.86418 2.98639
17.87000 1.03715 1.23544 -0.98370 1.11689 1.10755 1.87928 2.98683
17.88000 1.02711 1.24638 -1.02312 1.06993 1.09576 1.89150 2.98726
17.89000 1.01669 1.25684 -1.06223 1.02247 1.08689 1.90080 2.98768
17.90000 1.00587 1.26682 -1.10101 0.97453 1.08096 1.90714 2.98810
17.91000 0.99467 1.27633 -1.13941 0.92616 1.07802 1.91049 2.98851
17.92000 0.98309 1.28535 -1.17741 0.87741 1.07807 1.91086 2.98892
17.93000 0.97112 1.29387 -1.21497 0.82830 1.08111 1.90822 2.98934
17.94000 0.95879 1.30191 -1.25205 0.77889 1.08715 1.90260 2.98975
17.95000 0.94609 1.30945 -1.28863 0.72922 1.09617 1.89401 2.99018
17.96000 0.93302 1.31649 -1.32467 0.67933 1.10813 1.88248 2.99061
17.97000 0.91959 1.32304 -1.36015 0.62927 1.12300 1.86805 2.99105
17.98000 0.90582 1.32908 -1.39504 0.57908 1.14074 1.85077 2.99150
17.99000 0.89170 1.33462 -1.42930 0.52881 1.16127 1.83070 2.99197
18.00000 0.87724 1.33965 -1.46292 0.47849 1.18455 1.80791 2.99246
18.01000 0.86244 1.34419 -1.49586 0.42819 1.21047 1.78249 2.99296
18.02000 0.84732 1.34822 -1.52810 0.37794 1.23897 1.75452 2.99349
18.03000 0.83188 1.35175 -1.55962 0.32778 1.26993 1.72411 2.99404
18.04000 0.81613 1.35477 -1.59040 0.27777 1.30327 1.69135 2.99461
18.05000 0.80008 1.35730 -1.62041 0.22795 1.33885 1.65637 2.99522
18.06000 0.78373 1.35934 -1.64964 0.17837 1.37656 1.61928 2.99584
18.07000 0.76709 1.36087 -1.67807 0.12907 1.41628 1.58022 2.99650
18.08000 0.75017 1.36192 -1.70567 0.08009 1.45786 1.53933 2.99719
18.09000 0.73298 1.36248 -1.73244 0.03149 1.50117 1.49674 2.99791
18.10000 0.71553 1.36255 -1.75836 -0.01669 1.54606 1.45261 2.99866
18.11000 0.69782 1.36214 -1.78342 -0.06441 1.59237 1.40708 2.99945
