# t x y vx vy E_kin E_pot E_total
12.48000 0.92104 0.88420 -0.46818 -0.14658 0.12034 0.38298 0.50332
12.49000 0.91626 0.88264 -0.48814 -0.16575 0.13288 0.37055 0.50343
12.50000 0.91128 0.88088 -0.50775 -0.18464 0.14595 0.35760 0.50355
12.51000 0.90611 0.87894 -0.52698 -0.20322 0.15950 0.34418 0.50368
12.52000 0.90074 0.87682 -0.54581 -0.22149 0.17348 0.33035 0.50383
12.53000 0.89519 0.87452 -0.56423 -0.23942 0.18784 0.31615 0.50399
12.54000 0.88946 0.87203 -0.58221 -0.25699 0.20251 0.30166 0.50417
12.55000 0.88355 0.86938 -0.59975 -0.27419 0.21744 0.28691 0.50436
12.56000 0.87747 0.86655 -0.61683 -0.29099 0.23258 0.27198 0.50456
12.57000 0.87122 0.86356 -0.63342 -0.30738 0.24785 0.25693 0.50478
12.58000 0.86480 0.86041 -0.64952 -0.32334 0.26321 0.24180 0.50501
12.59000 0.85823 0.85710 -0.66511 -0.33885 0.27860 0.22667 0.50526
12.60000 0.85150 0.85363 -0.68018 -0.35389 0.29394 0.21159 0.50553
12.61000 0.84463 0.85002 -0.69471 -0.36846 0.30919 0.19662 0.50581
12.62000 0.83761 0.84627 -0.70868 -0.38252 0.32428 0.18182 0.50610
12.63000 0.83046 0.84237 -0.72210 -0.39608 0.33915 0.16726 0.50641
12.64000 0.82317 0.83835 -0.73494 -0.40910 0.35375 0.15298 0.50673
12.65000 0.81576 0.83419 -0.74719 -0.42158 0.36801 0.13905 0.50707
12.66000 0.80823 0.82992 -0.75885 -0.43351 0.38189 0.12553 0.50742
12.67000 0.80059 0.82553 -0.76991 -0.44486 0.39533 0.11245 0.50778
12.68000 0.79283 0.82102 -0.78035 -0.45562 0.40827 0.09989 0.50816
12.69000 0.78498 0.81642 -0.79017 -0.46579 0.42066 0.08788 0.50855
12.70000 0.77703 0.81171 -0.79936 -0.47535 0.43246 0.07648 0.50895
12.71000 0.76900 0.80691 -0.80791 -0.48428 0.44362 0.06573 0.50936
12.72000 0.76088 0.80203 -0.81582 -0.49258 0.45410 0.05568 0.50978
12.73000 0.75268 0.79706 -0.82308 -0.50024 0.46385 0.04636 0.51021
12.74000 0.74442 0.79203 -0.82969 -0.50724 0.47284 0.03781 0.51064
12.75000 0.73609 0.78692 -0.83565 -0.51357 0.48103 0.03006 0.51109
12.76000 0.72771 0.78176 -0.84094 -0.51924 0.48840 0.02315 0.51154
12.77000 0.71928 0.77654 -0.84558 -0.52422 0.49490 0.01710 0.51200
12.78000 0.71080 0.77128 -0.84955 -0.52851 0.50053 0.01194 0.51247
12.79000 0.70229 0.76597 -0.85286 -0.53210 0.50525 0.00768 0.51294
12.80000 0.69375 0.76064 -0.85551 -0.53499 0.50906 0.00435 0.51341
12.81000 0.68518 0.75528 -0.85750 -0.53717 0.51193 0.00195 0.51388
12.82000 0.67660 0.74990 -0.85883 -0.53863 0.51386 0.00050 0.51436
12.83000 0.66801 0.74451 -0.85950 -0.53938 0.51483 0.00000 0.51483
12.84000 0.65942 0.73912 -0.85952 -0.53940 0.51486 0.00045 0.51531
12.85000 0.65082 0.73373 -0.85889 -0.53869 0.51394 0.00185 0.51578
12.86000 0.64224 0.72835 -0.85761 -0.53725 0.51207 0.00419 0.51625
12.87000 0.63367 0.72298 -0.85570 -0.53508 0.50926 0.00746 0.51672
12.88000 0.62513 0.71765 -0.85315 -0.53218 0.50554 0.01165 0.51719
12.89000 0.61661 0.71234 -0.84998 -0.52854 0.50091 0.01673 0.51764
12.90000 0.60813 0.70708 -0.84620 -0.52416 0.49540 0.02270 0.51809
12.91000 0.59969 0.70186 -0.84180 -0.51905 0.48902 0.02951 0.51854
12.92000 0.59130 0.69670 -0.83681 -0.51321 0.48182 0.03715 0.51897
12.93000 0.58296 0.69160 -0.83123 -0.50664 0.47382 0.04558 0.51940
12.94000 0.57468 0.68657 -0.82508 -0.49934 0.46505 0.05477 0.51981
12.95000 0.56646 0.68162 -0.81836 -0.49132 0.45555 0.06467 0.52022
12.96000 0.55831 0.67675 -0.81109 -0.48257 0.44537 0.07524 0.52061
12.97000 0.55024 0.67197 -0.80329 -0.47311 0.43455 0.08644 0.52100
12.98000 0.54225 0.66729 -0.79496 -0.46293 0.42313 0.09823 0.52136
12.99000 0.53435 0.66272 -0.78612 -0.45206 0.41117 0.11055 0.52172
13.00000 0.52653 0.65826 -0.77678 -0.44048 0.39871 0.12335 0.52206
13.01000 0.51881 0.65391 -0.76697 -0.42821 0.38581 0.13658 0.52239
13.02000 0.51119 0.64969 -0.75670 -0.41527 0.37252 0.15018 0.52270
13.03000 0.50368 0.64561 -0.74598 -0.40165 0.35891 0.16409 0.52299
13.04000 0.49628 0.64166 -0.73484 -0.38736 0.34502 0.17825 0.52327
13.05000 0.48899 0.63787 -0.72329 -0.37243 0.33093 0.19261 0.52354
13.06000 0.48181 0.63422 -0.71135 -0.35685 0.31668 0.20711 0.52379
13.07000 0.47476 0.63073 -0.69904 -0.34065 0.30235 0.22167 0.52402
13.08000 0.46783 0.62741 -0.68637 -0.32382 0.28799 0.23625 0.52423
13.09000 0.46104 0.62426 -0.67338 -0.30640 0.27366 0.25077 0.52443
13.10000 0.45437 0.62128 -0.66008 -0.28838 0.25943 0.26518 0.52461
13.11000 0.44783 0.61849 -0.64648 -0.26979 0.24536 0.27942 0.52478
13.12000 0.44144 0.61589 -0.63262 -0.25065 0.23151 0.29342 0.52493
13.13000 0.43518 0.61348 -0.61851 -0.23096 0.21795 0.30712 0.52507
13.14000 0.42907 0.61127 -0.60417 -0.21074 0.20471 0.32047 0.52518
13.15000 0.42310 0.60927 -0.58962 -0.19002 0.19188 0.33341 0.52529
13.16000 0.41728 0.60748 -0.57489 -0.16881 0.17950 0.34588 0.52538
13.17000 0.41160 0.60590 -0.56000 -0.14713 0.16762 0.35783 0.52545
13.18000 0.40608 0.60454 -0.54497 -0.12500 0.15631 0.36921 0.52552
13.19000 0.40071 0.60340 -0.52982 -0.10245 0.14560 0.37997 0.52557
13.20000 0.39548 0.60249 -0.51457 -0.07948 0.13555 0.39006 0.52560
13.21000 0.39041 0.60181 -0.49924 -0.05613 0.12619 0.39944 0.52563
13.22000 0.38550 0.60137 -0.48386 -0.03242 0.11758 0.40806 0.52565
13.23000 0.38074 0.60116 -0.46844 -0.00837 0.10975 0.41590 0.52565
13.24000 0.37613 0.60120 -0.45301 0.01600 0.10274 0.42292 0.52565
13.25000 0.37168 0.60149 -0.43758 0.04065 0.09657 0.42908 0.52564
13.26000 0.36738 0.60202 -0.42218 0.06557 0.09127 0.43436 0.52563
13.27000 0.36323 0.60280 -0.40683 0.09073 0.08687 0.43873 0.52560
13.28000 0.35924 0.60383 -0.39154 0.11610 0.08339 0.44219 0.52558
13.29000 0.35540 0.60512 -0.37634 0.14166 0.08085 0.44470 0.52555
13.30000 0.35171 0.60667 -0.36123 0.16738 0.07925 0.44627 0.52552
13.31000 0.34818 0.60847 -0.34625 0.19322 0.07861 0.44687 0.52548
13.32000 0.34479 0.61053 -0.33140 0.21917 0.07893 0.44652 0.52545
13.33000 0.34155 0.61285 -0.31671 0.24519 0.08021 0.44521 0.52542
13.34000 0.33845 0.61544 -0.30218 0.27126 0.08245 0.44294 0.52539
13.35000 0.33550 0.61828 -0.28784 0.29734 0.08563 0.43973 0.52536
13.36000 0.33270 0.62138 -0.27369 0.32340 0.08975 0.43559 0.52534
13.37000 0.33003 0.62475 -0.25976 0.34942 0.09479 0.43053 0.52532
13.38000 0.32750 0.62837 -0.24605 0.37537 0.10072 0.42459 0.52531
13.39000 0.32511 0.63225 -0.23259 0.40121 0.10753 0.41777 0.52530
13.40000 0.32285 0.63639 -0.21937 0.42692 0.11519 0.41012 0.52531
13.41000 0.32072 0.64079 -0.20641 0.45246 0.12366 0.40166 0.52532
13.42000 0.31872 0.64544 -0.19372 0.47780 0.13291 0.39243 0.52535
13.43000 0.31684 0.65035 -0.18132 0.50292 0.14290 0.38248 0.52538
13.44000 0.31509 0.65550 -0.16921 0.52779 0.15359 0.37183 0.52543
13.45000 0.31346 0.66090 -0.15739 0.55237 0.16494 0.36055 0.52549
13.46000 0.31194 0.66655 -0.14589 0.57663 0.17689 0.34867 0.52556
13.47000 0.31054 0.67243 -0.13469 0.60055 0.18940 0.33625 0.52565
13.48000 0.30924 0.67855 -0.12382 0.62409 0.20241 0.32334 0.52575
13.49000 0.30806 0.68491 -0.11327 0.64723 0.21587 0.31000 0.52587
13.50000 0.30698 0.69150 -0.10306 0.66994 0.22972 0.29628 0.52600
13.51000 0.30600 0.69831 -0.09318 0.69219 0.24390 0.28225 0.52615
13.52000 0.30511 0.70534 -0.08365 0.71395 0.25836 0.26796 0.52632
13.53000 0.30432 0.71258 -0.07446 0.73519 0.27303 0.25347 0.52650
13.54000 0.30362 0.72004 -0.06561 0.75590 0.28785 0.23885 0.52670
13.55000 0.30301 0.72770 -0.05712 0.77604 0.30275 0.22416 0.52691
13.56000 0.30248 0.73556 -0.04898 0.79559 0.31768 0.20947 0.52714
13.57000 0.30203 0.74361 -0.04120 0.81452 0.33257 0.19483 0.52739
13.58000 0.30165 0.75184 -0.03377 0.83281 0.34735 0.18031 0.52766
13.59000 0.30135 0.76026 -0.02670 0.85043 0.36197 0.16597 0.52794
13.60000 0.30112 0.76885 -0.01998 0.86737 0.37636 0.15188 0.52824
13.61000 0.30095 0.77760 -0.01363 0.88360 0.39046 0.13810 0.52856
13.62000 0.30084 0.78652 -0.00763 0.89909 0.40421 0.12468 0.52889
13.63000 0.30079 0.79558 -0.00199 0.91384 0.41756 0.11168 0.52924
13.64000 0.30080 0.80479 0.00330 0.92782 0.43043 0.09917 0.52960
13.65000 0.30086 0.81413 0.00823 0.94101 0.44279 0.08719 0.52998
13.66000 0.30096 0.82361 0.01281 0.95340 0.45457 0.07580 0.53037
13.67000 0.30111 0.83320 0.01703 0.96497 0.46572 0.06505 0.53077
13.68000 0.30130 0.84290 0.02091 0.97569 0.47621 0.05498 0.53119
13.69000 0.30153 0.85271 0.02444 0.98557 0.48597 0.04565 0.53162
13.70000 0.30179 0.86261 0.02762 0.99458 0.49497 0.03709 0.53206
13.71000 0.30208 0.87260 0.03047 1.00271 0.50317 0.02933 0.53251
13.72000 0.30240 0.88266 0.03297 1.00994 0.51054 0.02243 0.53297
13.73000 0.30274 0.89279 0.03514 1.01628 0.51703 0.01640 0.53343
13.74000 0.30310 0.90298 0.03698 1.02170 0.52262 0.01129 0.53391
13.75000 0.30348 0.91322 0.03849 1.02621 0.52729 0.00710 0.53439
13.76000 0.30387 0.92350 0.03968 1.02978 0.53101 0.00386 0.53488
13.77000 0.30427 0.93381 0.04055 1.03242 0.53377 0.00160 0.53537
13.78000 0.30468 0.94414 0.04111 1.03412 0.53555 0.00031 0.53586
13.79000 0.30509 0.95449 0.04135 1.03488 0.53634 0.00002 0.53636
13.80000 0.30550 0.96484 0.04129 1.03468 0.53613 0.00073 0.53686
13.81000 0.30591 0.97518 0.04092 1.03353 0.53493 0.00243 0.53736
13.82000 0.30632 0.98550 0.04026 1.03143 0.53273 0.00512 0.53786
13.83000 0.30672 0.99580 0.03931 1.02837 0.52955 0.00881 0.53835
13.84000 0.30710 1.00606 0.03808 1.02436 0.52538 0.01346 0.53885
13.85000 0.30748 1.01628 0.03656 1.01940 0.52025 0.01908 0.53934
13.86000 0.30783 1.02645 0.03477 1.01349 0.51418 0.02564 0.53982
13.87000 0.30817 1.03655 0.03272 1.00663 0.50718 0.03312 0.54030
13.88000 0.30849 1.04658 0.03040 0.99882 0.49929 0.04149 0.54078
13.89000 0.30878 1.05652 0.02782 0.99009 0.49052 0.05072 0.54124
13.90000 0.30904 1.06637 0.02500 0.98042 0.48092 0.06078 0.54170
13.91000 0.30928 1.07612 0.02193 0.96983 0.47053 0.07162 0.54215
13.92000 0.30948 1.08576 0.01862 0.95833 0.45937 0.08322 0.54259
13.93000 0.30965 1.09529 0.01508 0.94592 0.44750 0.09552 0.54301
13.94000 0.30978 1.10468 0.01132 0.93262 0.43495 0.10847 0.54343
13.95000 0.30987 1.11393 0.00735 0.91844 0.42179 0.12204 0.54383
13.96000 0.30992 1.12304 0.00316 0.90339 0.40806 0.13616 0.54422
13.97000 0.30993 1.13200 -0.00123 0.88748 0.39381 0.15079 0.54460
13.98000 0.30990 1.14079 -0.00582 0.87073 0.37910 0.16586 0.54496
13.99000 0.30982 1.14941 -0.01059 0.85315 0.36399 0.18132 0.54531
14.00000 0.30969 1.15785 -0.01555 0.83477 0.34854 0.19711 0.54564
14.01000 0.30951 1.16610 -0.02068 0.81559 0.33280 0.21316 0.54596
14.02000 0.30927 1.17416 -0.02597 0.79563 0.31685 0.22941 0.54627
14.03000 0.30898 1.18201 -0.03143 0.77492 0.30074 0.24581 0.54655
14.04000 0.30864 1.18965 -0.03704 0.75346 0.28454 0.26228 0.54682
14.05000 0.30824 1.19707 -0.04279 0.73129 0.26831 0.27877 0.54708
14.06000 0.30779 1.20427 -0.04868 0.70843 0.25212 0.29520 0.54732
14.07000 0.30727 1.21124 -0.05469 0.68489 0.23603 0.31151 0.54754
14.08000 0.30669 1.21797 -0.06083 0.66069 0.22011 0.32765 0.54775
14.09000 0.30605 1.22445 -0.06708 0.63587 0.20441 0.34353 0.54795
14.10000 0.30535 1.23068 -0.07344 0.61044 0.18901 0.35911 0.54812
14.11000 0.30458 1.23666 -0.07989 0.58443 0.17397 0.37432 0.54829
14.12000 0.30375 1.24237 -0.08643 0.55786 0.15934 0.38909 0.54843
14.13000 0.30285 1.24781 -0.09306 0.53076 0.14519 0.40338 0.54857
14.14000 0.30189 1.25298 -0.09976 0.50316 0.13156 0.41713 0.54869
14.15000 0.30086 1.25787 -0.10652 0.47508 0.11852 0.43027 0.54880
14.16000 0.29976 1.26248 -0.11335 0.44655 0.10613 0.44276 0.54889
14.17000 0.29859 1.26680 -0.12022 0.41760 0.09442 0.45455 0.54897
14.18000 0.29735 1.27083 -0.12714 0.38825 0.08345 0.46559 0.54904
14.19000 0.29605 1.27456 -0.13409 0.35854 0.07327 0.47584 0.54911
14.20000 0.29467 1.27800 -0.14107 0.32849 0.06390 0.48525 0.54916
14.21000 0.29323 1.28113 -0.14807 0.29813 0.05540 0.49380 0.54920
14.22000 0.29171 1.28396 -0.15508 0.26750 0.04780 0.50143 0.54923
14.23000 0.29012 1.28648 -0.16210 0.23662 0.04113 0.50813 0.54926
14.24000 0.28847 1.28869 -0.16911 0.20552 0.03542 0.51386 0.54928
14.25000 0.28674 1.29059 -0.17612 0.17424 0.03069 0.51861 0.54930
14.26000 0.28495 1.29217 -0.18310 0.14280 0.02696 0.52235 0.54931
14.27000 0.28308 1.29344 -0.19006 0.11123 0.02425 0.52507 0.54932
14.28000 0.28115 1.29440 -0.19699 0.07958 0.02257 0.52676 0.54933
14.29000 0.27914 1.29504 -0.20388 0.04786 0.02193 0.52740 0.54933
14.30000 0.27707 1.29536 -0.21072 0.01611 0.02233 0.52701 0.54934
14.31000 0.27493 1.29536 -0.21751 -0.01564 0.02378 0.52557 0.54934
14.32000 0.27272 1.29504 -0.22424 -0.04735 0.02626 0.52309 0.54935
14.33000 0.27044 1.29441 -0.23091 -0.07900 0.02978 0.51958 0.54936
14.34000 0.26810 1.29346 -0.23750 -0.11056 0.03432 0.51506 0.54938
14.35000 0.26569 1.29220 -0.24402 -0.14199 0.03985 0.50955 0.54940
14.36000 0.26322 1.29062 -0.25044 -0.17326 0.04637 0.50306 0.54943
14.37000 0.26068 1.28874 -0.25678 -0.20433 0.05385 0.49561 0.54946
14.38000 0.25809 1.28654 -0.26303 -0.23519 0.06225 0.48725 0.54950
14.39000 0.25542 1.28403 -0.26917 -0.26580 0.07155 0.47800 0.54955
14.40000 0.25270 1.28122 -0.27520 -0.29613 0.08171 0.46790 0.54961
14.41000 0.24992 1.27811 -0.28112 -0.32614 0.09270 0.45698 0.54968
14.42000 0.24708 1.27470 -0.28692 -0.35581 0.10446 0.44530 0.54976
14.43000 0.24418 1.27100 -0.29260 -0.38511 0.11696 0.43289 0.54985
14.44000 0.24123 1.26700 -0.29815 -0.41400 0.13015 0.41981 0.54996
14.45000 0.23822 1.26272 -0.30357 -0.44247 0.14397 0.40611 0.55008
14.46000 0.23516 1.25816 -0.30885 -0.47047 0.15837 0.39184 0.55021
14.47000 0.23204 1.25331 -0.31400 -0.49799 0.17329 0.37706 0.55036
14.48000 0.22888 1.24820 -0.31899 -0.52499 0.18869 0.36183 0.55052
14.49000 0.22567 1.24282 -0.32385 -0.55145 0.20449 0.34621 0.55070
14.50000 0.22240 1.23717 -0.32855 -0.57734 0.22063 0.33026 0.55089
14.51000 0.21910 1.23127 -0.33310 -0.60264 0.23706 0.31404 0.55110
14.52000 0.21574 1.22512 -0.33749 -0.62731 0.25371 0.29762 0.55132
14.53000 0.21235 1.21873 -0.34172 -0.65134 0.27051 0.28106 0.55157
14.54000 0.20891 1.21210 -0.34579 -0.67470 0.28739 0.26443 0.55182
14.55000 0.20543 1.20524 -0.34969 -0.69736 0.30430 0.24780 0.55210
14.56000 0.20192 1.19816 -0.35343 -0.71930 0.32116 0.23123 0.55239
14.57000 0.19836 1.19086 -0.35701 -0.74051 0.33791 0.21479 0.55270
14.58000 0.19478 1.18335 -0.36041 -0.76096 0.35448 0.19855 0.55302
14.59000 0.19116 1.17564 -0.36365 -0.78062 0.37080 0.18256 0.55336
14.60000 0.18750 1.16774 -0.36672 -0.79948 0.38682 0.16689 0.55372
14.61000 0.18382 1.15966 -0.36961 -0.81752 0.40247 0.15162 0.55409
14.62000 0.18011 1.15140 -0.37234 -0.83472 0.41769 0.13678 0.55447
14.63000 0.17638 1.14297 -0.37489 -0.85106 0.43242 0.12245 0.55488
14.64000 0.17262 1.13438 -0.37728 -0.86652 0.44660 0.10869 0.55529
14.65000 0.16883 1.12564 -0.37950 -0.88110 0.46018 0.09554 0.55572
14.66000 0.16503 1.11676 -0.38155 -0.89477 0.47310 0.08306 0.55616
14.67000 0.16120 1.10775 -0.38343 -0.90752 0.48531 0.07130 0.55661
14.68000 0.15736 1.09862 -0.38515 -0.91934 0.49676 0.06031 0.55707
14.69000 0.15350 1.08937 -0.38671 -0.93021 0.50742 0.05013 0.55755
14.70000 0.14963 1.08002 -0.38811 -0.94012 0.51723 0.04080 0.55803
14.71000 0.14574 1.07057 -0.38935 -0.94907 0.52616 0.03236 0.55852
14.72000 0.14184 1.06104 -0.39043 -0.95704 0.53418 0.02484 0.55902
14.73000 0.13793 1.05143 -0.39137 -0.96403 0.54126 0.01827 0.55953
14.74000 0.13401 1.04176 -0.39215 -0.97002 0.54736 0.01267 0.56004
14.75000 0.13009 1.03204 -0.39279 -0.97501 0.55247 0.00808 0.56055
14.76000 0.12616 1.02227 -0.39330 -0.97900 0.55657 0.00451 0.56107
14.77000 0.12222 1.01246 -0.39367 -0.98198 0.55963 0.00196 0.56159
14.78000 0.11828 1.00263 -0.39390 -0.98395 0.56166 0.00046 0.56212
14.79000 0.11435 0.99279 -0.39401 -0.98490 0.56264 0.00000 0.56264
14.80000 0.11041 0.98294 -0.39401 -0.98484 0.56257 0.00059 0.56317
14.81000 0.10647 0.97310 -0.39389 -0.98376 0.56146 0.00223 0.56369
14.82000 0.10253 0.96327 -0.39366 -0.98166 0.55931 0.00489 0.56421
14.83000 0.09859 0.95347 -0.39333 -0.97855 0.55613 0.00859 0.56472
14.84000 0.09466 0.94370 -0.39290 -0.97443 0.55194 0.01329 0.56523
14.85000 0.09074 0.93399 -0.39238 -0.96930 0.54675 0.01898 0.56573
14.86000 0.08681 0.92432 -0.39179 -0.96316 0.54059 0.02564 0.56623
14.87000 0.08290 0.91473 -0.39112 -0.95603 0.53349 0.03323 0.56672
14.88000 0.07899 0.90521 -0.39038 -0.94791 0.52547 0.04173 0.56720
14.89000 0.07509 0.89577 -0.38959 -0.93881 0.51658 0.05109 0.56767
14.90000 0.07120 0.88644 -0.38874 -0.92874 0.50684 0.06128 0.56812
14.91000 0.06732 0.87720 -0.38786 -0.91771 0.49631 0.07226 0.56857
14.92000 0.06344 0.86809 -0.38694 -0.90572 0.48502 0.08398 0.56900
14.93000 0.05958 0.85909 -0.38599 -0.89279 0.47304 0.09639 0.56942
14.94000 0.05572 0.85024 -0.38503 -0.87894 0.46040 0.10943 0.56983
14.95000 0.05188 0.84152 -0.38407 -0.86418 0.44716 0.12306 0.57022
14.96000 0.04804 0.83296 -0.38310 -0.84852 0.43338 0.13721 0.57059
14.97000 0.04422 0.82455 -0.38215 -0.83198 0.41912 0.15183 0.57095
14.98000 0.04040 0.81632 -0.38121 -0.81458 0.40443 0.16686 0.57129
14.99000 0.03659 0.80827 -0.38031 -0.79634 0.38939 0.18222 0.57162
15.00000 0.03279 0.80040 -0.37945 -0.77727 0.37406 0.19786 0.57193
15.01000 0.02900 0.79273 -0.37863 -0.75739 0.35850 0.21372 0.57222
15.02000 0.02522 0.78526 -0.37788 -0.73673 0.34278 0.22971 0.57249
15.03000 0.02145 0.77799 -0.37719 -0.71531 0.32697 0.24578 0.57274
15.04000 0.01768 0.77095 -0.37658 -0.69314 0.31113 0.26185 0.57298
15.05000 0.01391 0.76414 -0.37605 -0.67027 0.29534 0.27786 0.57320
15.06000 0.01015 0.75755 -0.37562 -0.64670 0.27965 0.29374 0.57340
15.07000 0.00640 0.75120 -0.37530 -0.62246 0.26415 0.30943 0.57358
15.08000 0.00265 0.74510 -0.37509 -0.59758 0.24890 0.32485 0.57374
15.09000 -0.00110 0.73926 -0.37500 -0.57209 0.23396 0.33993 0.57389
15.10000 -0.00485 0.73367 -0.37504 -0.54602 0.21940 0.35463 0.57402
15.11000 -0.00860 0.72834 -0.37521 -0.51939 0.20527 0.36886 0.57414
15.12000 -0.01236 0.72328 -0.37553 -0.49223 0.19166 0.38258 0.57423
15.13000 -0.01611 0.71850 -0.37601 -0.46457 0.17860 0.39571 0.57432
15.14000 -0.01988 0.71399 -0.37664 -0.43645 0.16617 0.40821 0.57438
15.15000 -0.02365 0.70977 -0.37743 -0.40789 0.15441 0.42003 0.57444
15.16000 -0.02743 0.70584 -0.37840 -0.37892 0.14338 0.43110 0.57448
15.17000 -0.03122 0.70219 -0.37954 -0.34958 0.13313 0.44138 0.57451
15.18000 -0.03502 0.69885 -0.38086 -0.31989 0.12369 0.45083 0.57452
15.19000 -0.03884 0.69580 -0.38236 -0.28990 0.11512 0.45941 0.57453
15.20000 -0.04267 0.69305 -0.38405 -0.25964 0.10745 0.46707 0.57453
15.21000 -0.04652 0.69061 -0.38593 -0.22913 0.10072 0.47380 0.57452
15.22000 -0.05039 0.68847 -0.38799 -0.19842 0.09496 0.47954 0.57450
15.23000 -0.05428 0.68664 -0.39026 -0.16753 0.09018 0.48429 0.57447
15.24000 -0.05819 0.68512 -0.39271 -0.13651 0.08643 0.48802 0.57444
15.25000 -0.06213 0.68391 -0.39535 -0.10538 0.08370 0.49071 0.57441
15.26000 -0.06610 0.68301 -0.39819 -0.07418 0.08203 0.49235 0.57437
15.27000 -0.07010 0.68242 -0.40121 -0.04295 0.08141 0.49293 0.57434
15.28000 -0.07413 0.68215 -0.40442 -0.01171 0.08185 0.49246 0.57430
15.29000 -0.07819 0.68219 -0.40781 0.01949 0.08334 0.49092 0.57426
15.30000 -0.08228 0.68254 -0.41138 0.05062 0.08590 0.48834 0.57423
15.31000 -0.08642 0.68320 -0.41512 0.08164 0.08949 0.48471 0.57420
15.32000 -0.09059 0.68417 -0.41902 0.11253 0.09412 0.48005 0.57418
15.33000 -0.09480 0.68545 -0.42309 0.14325 0.09976 0.47439 0.57416
15.34000 -0.09905 0.68704 -0.42731 0.17376 0.10639 0.46775 0.57414
15.35000 -0.10334 0.68893 -0.43167 0.20404 0.11399 0.46015 0.57414
15.36000 -0.10768 0.69112 -0.43617 0.23404 0.12251 0.45164 0.57415
15.37000 -0.11207 0.69361 -0.44080 0.26373 0.13193 0.44223 0.57416
15.38000 -0.11650 0.69639 -0.44555 0.29309 0.14221 0.43198 0.57419
15.39000 -0.12098 0.69947 -0.45040 0.32208 0.15330 0.42093 0.57423
15.40000 -0.12551 0.70283 -0.45534 0.35067 0.16515 0.40913 0.57428
15.41000 -0.13009 0.70648 -0.46037 0.37883 0.17773 0.39662 0.57435
15.42000 -0.13472 0.71040 -0.46547 0.40653 0.19097 0.38347 0.57443
15.43000 -0.13940 0.71460 -0.47063 0.43374 0.20481 0.36972 0.57453
15.44000 -0.14413 0.71908 -0.47584 0.46043 0.21921 0.35544 0.57465
15.45000 -0.14891 0.72381 -0.48107 0.48657 0.23409 0.34068 0.57478
15.46000 -0.15375 0.72880 -0.48633 0.51214 0.24940 0.32552 0.57492
15.47000 -0.15864 0.73405 -0.49160 0.53711 0.26508 0.31001 0.57509
15.48000 -0.16358 0.73954 -0.49686 0.56145 0.28105 0.29423 0.57527
15.49000 -0.16858 0.74528 -0.50210 0.58513 0.29724 0.27823 0.57548
15.50000 -0.17362 0.75124 -0.50731 0.60814 0.31360 0.26210 0.57570
15.51000 -0.17872 0.75744 -0.51246 0.63045 0.33004 0.24590 0.57594
15.52000 -0.18387 0.76385 -0.51755 0.65203 0.34650 0.22969 0.57620
15.53000 -0.18907 0.77047 -0.52257 0.67287 0.36292 0.21356 0.57647
15.54000 -0.19432 0.77730 -0.52750 0.69294 0.37921 0.19756 0.57677
15.55000 -0.19962 0.78433 -0.53232 0.71222 0.39531 0.18177 0.57708
15.56000 -0.20497 0.79154 -0.53702 0.73070 0.41116 0.16626 0.57742
15.57000 -0.21036 0.79894 -0.54159 0.74835 0.42668 0.15109 0.57777
15.58000 -0.21580 0.80650 -0.54602 0.76516 0.44181 0.13633 0.57813
15.59000 -0.22128 0.81424 -0.55028 0.78112 0.45648 0.12204 0.57852
15.60000 -0.22681 0.82212 -0.55438 0.79619 0.47063 0.10829 0.57892
15.61000 -0.23237 0.83016 -0.55830 0.81038 0.48420 0.09513 0.57934
15.62000 -0.23797 0.83833 -0.56201 0.82366 0.49714 0.08263 0.57977
15.63000 -0.24361 0.84662 -0.56552 0.83603 0.50938 0.07083 0.58022
15.64000 -0.24928 0.85504 -0.56882 0.84747 0.52088 0.05980 0.58068
15.65000 -0.25498 0.86357 -0.57188 0.85797 0.53157 0.04957 0.58115
15.66000 -0.26072 0.87220 -0.57470 0.86752 0.54143 0.04020 0.58163
15.67000 -0.26648 0.88091 -0.57726 0.87611 0.55040 0.03173 0.58213
15.68000 -0.27226 0.88971 -0.57957 0.88373 0.55844 0.02419 0.58264
15.69000 -0.27807 0.89858 -0.58161 0.89038 0.56552 0.01763 0.58315
15.70000 -0.28389 0.90752 -0.58336 0.89606 0.57161 0.01206 0.58368
15.71000 -0.28973 0.91650 -0.58483 0.90074 0.57668 0.00752 0.58421
15.72000 -0.29559 0.92553 -0.58600 0.90444 0.58070 0.00404 0.58474
15.73000 -0.30145 0.93458 -0.58686 0.90715 0.58366 0.00162 0.58528
15.74000 -0.30732 0.94366 -0.58741 0.90886 0.58554 0.00029 0.58583
15.75000 -0.31320 0.95276 -0.58765 0.90958 0.58633 0.00004 0.58638
15.76000 -0.31907 0.96185 -0.58756 0.90930 0.58603 0.00090 0.58693
15.77000 -0.32495 0.97094 -0.58714 0.90803 0.58463 0.00285 0.58748
15.78000 -0.33081 0.98001 -0.58638 0.90577 0.58213 0.00589 0.58802
15.79000 -0.33667 0.98905 -0.58528 0.90252 0.57854 0.01003 0.58857
15.80000 -0.34252 0.99805 -0.58384 0.89828 0.57388 0.01523 0.58911
15.81000 -0.34835 1.00701 -0.58205 0.89306 0.56816 0.02149 0.58965
15.82000 -0.35416 1.01591 -0.57990 0.88686 0.56141 0.02878 0.59019
